gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
14790,80,2020,2021-05-12 19:15:00,h,0,1.56786,19,5,14,20.2727,7,9,0.0,0,L
14790,83,2020,2021-05-12 19:15:00,a,1,0.692043,5,2,3,19.8889,6,1,1.0,0,W
14791,86,2020,2021-05-14 19:00:00,h,3,2.18312,11,5,2,47.5556,11,4,2.0,0,L
14791,88,2020,2021-05-14 19:00:00,a,4,1.477,15,6,13,2.9143,10,5,2.0,0,W
14792,74,2020,2021-05-15 14:00:00,h,3,2.29146,11,7,7,12.7,9,6,0.0,0,W
14792,228,2020,2021-05-15 14:00:00,a,1,0.875957,10,3,8,10.0,15,5,1.0,0,L
14793,82,2020,2021-05-16 13:05:00,h,2,3.13947,24,13,7,11.5556,8,10,1.0,0,W
14793,229,2020,2021-05-16 13:05:00,a,0,1.09206,15,3,5,18.45,11,3,0.0,0,L
14794,78,2020,2021-05-16 11:00:00,h,3,1.95285,23,8,9,7.0385,23,7,3.0,0,W
14794,71,2020,2021-05-16 11:00:00,a,2,1.2303,19,5,13,7.8235,13,7,2.0,0,L
14795,220,2020,2021-05-18 18:00:00,h,3,1.22824,19,6,14,7.3929,13,5,3.0,0,W
14795,88,2020,2021-05-18 18:00:00,a,2,1.07139,8,4,1,18.3,11,3,3.0,1,L
14796,92,2020,2021-05-19 19:15:00,h,0,0.837048,10,4,11,11.64,10,6,0.0,0,L
14796,87,2020,2021-05-19 19:15:00,a,3,2.73316,20,3,13,13.1538,7,7,0.0,0,W
14797,80,2020,2021-05-18 19:15:00,h,2,2.86149,17,6,11,6.9643,15,6,2.0,0,W
14797,75,2020,2021-05-18 19:15:00,a,1,0.832596,7,3,5,10.9667,16,5,4.0,0,L
14798,78,2020,2021-05-19 18:00:00,h,1,0.998377,12,6,6,16.0526,7,6,2.0,0,L
14798,83,2020,2021-05-19 18:00:00,a,3,1.7945,6,3,7,9.8462,7,7,1.0,0,W
14799,72,2020,2021-05-19 17:00:00,h,1,0.670997,14,4,4,11.5556,11,7,0.0,0,W
14799,229,2020,2021-05-19 17:00:00,a,0,0.265526,9,3,1,8.8696,11,12,2.0,0,L
14800,89,2020,2021-05-18 17:00:00,h,1,0.92243,13,6,6,11.24,10,6,2.0,0,D
14800,228,2020,2021-05-18 17:00:00,a,1,0.872643,8,5,2,11.1481,15,1,3.0,0,D
14801,86,2020,2021-05-19 17:00:00,h,1,1.82508,16,5,3,19.2,7,5,0.0,0,W
14801,238,2020,2021-05-19 17:00:00,a,0,0.882242,11,1,5,18.5882,7,2,2.0,0,L
14802,74,2020,2021-05-18 17:00:00,h,0,1.3084,18,3,8,7.1935,10,4,0.0,0,L
14802,245,2020,2021-05-18 17:00:00,a,2,1.58132,15,7,7,6.1935,12,5,3.0,0,W
14803,82,2020,2021-05-19 17:00:00,h,1,0.89279,10,4,11,9.0,14,4,1.0,0,L
14803,71,2020,2021-05-19 17:00:00,a,2,1.63669,20,4,10,10.1333,13,5,1.0,0,W
14804,76,2020,2021-05-19 19:15:00,h,1,1.10741,14,4,6,8.8235,8,6,2.0,0,L
14804,81,2020,2021-05-19 19:15:00,a,3,3.56991,21,9,9,9.3529,11,8,2.0,0,W
14805,83,2020,2021-05-23 15:00:00,h,2,0.772904,16,5,13,17.3333,10,11,0.0,0,W
14805,220,2020,2021-05-23 15:00:00,a,0,0.193968,5,1,4,18.9412,8,3,0.0,0,L
14806,71,2020,2021-05-23 15:00:00,h,2,0.980413,6,3,5,18.375,11,2,3.0,0,W
14806,80,2020,2021-05-23 15:00:00,a,1,3.43414,23,7,19,6.3333,12,9,3.0,1,L
14807,228,2020,2021-05-23 15:00:00,h,0,0.98902,14,0,5,8.913,12,5,1.0,0,L
14807,86,2020,2021-05-23 15:00:00,a,2,1.60157,10,4,3,40.875,6,4,0.0,0,W
14808,245,2020,2021-05-23 15:00:00,h,3,2.49009,17,9,9,4.2692,12,8,2.0,0,W
14808,76,2020,2021-05-23 15:00:00,a,1,1.02209,14,5,8,14.0,12,3,1.0,0,L
14809,75,2020,2021-05-23 15:00:00,h,2,1.82554,10,6,2,10.8889,9,8,0.0,0,L
14809,82,2020,2021-05-23 15:00:00,a,4,1.85229,11,4,6,13.3333,8,7,2.0,0,W
14810,87,2020,2021-05-23 15:00:00,h,2,2.20348,19,5,17,5.3913,10,14,2.0,0,W
14810,78,2020,2021-05-23 15:00:00,a,0,0.772317,5,4,1,16.75,8,1,2.0,0,L
14811,88,2020,2021-05-23 15:00:00,h,5,2.88355,21,11,9,10.0,8,7,2.0,0,W
14811,72,2020,2021-05-23 15:00:00,a,0,1.07258,8,3,3,19.1154,10,5,2.0,0,L
14812,238,2020,2021-05-23 15:00:00,h,1,0.420006,12,3,4,8.6538,11,8,3.0,0,W
14812,92,2020,2021-05-23 15:00:00,a,0,0.558508,10,3,10,9.3529,1,9,1.0,0,L
14813,81,2020,2021-05-23 15:00:00,h,3,1.98344,14,7,2,17.7647,5,2,0.0,0,W
14813,74,2020,2021-05-23 15:00:00,a,0,1.35179,17,5,10,6.1667,9,3,3.0,0,L
14814,229,2020,2021-05-23 15:00:00,h,1,0.701256,14,4,5,8.25,14,6,4.0,0,L
14814,89,2020,2021-05-23 15:00:00,a,2,2.05229,9,4,6,29.1818,3,2,1.0,0,W
14815,158,2020,2020-10-04 12:00:00,h,1,0.520642,8,3,3,9.84,20,0,2.0,1,W
14815,147,2020,2020-10-04 12:00:00,a,0,0.487749,8,0,4,4.8462,17,6,3.0,0,L
14816,143,2020,2020-10-03 14:00:00,h,0,0.610002,13,0,8,10.7742,11,9,1.0,0,D
14816,154,2020,2020-10-03 14:00:00,a,0,0.201508,6,2,7,15.1429,7,1,2.0,0,D
14817,148,2020,2020-10-04 19:00:00,h,1,1.05717,12,5,3,15.8333,11,6,1.0,0,D
14817,138,2020,2020-10-04 19:00:00,a,1,1.25522,13,1,2,11.2121,18,5,1.0,0,D
14818,261,2020,2020-10-04 16:30:00,h,1,1.09095,14,4,1,9.5385,16,2,2.0,0,D
14818,155,2020,2020-10-04 16:30:00,a,1,0.820558,13,5,4,4.0,16,5,2.0,0,D
14819,151,2020,2020-10-04 14:00:00,h,0,0.577329,11,4,6,10.1923,14,4,2.0,0,L
14819,150,2020,2020-10-04 14:00:00,a,2,1.87714,13,3,13,7.8182,8,6,1.0,0,W
14820,157,2020,2020-10-04 10:00:00,h,2,1.12188,13,5,6,7.1429,19,6,3.0,0,W
14820,152,2020,2020-10-04 10:00:00,a,0,0.360866,9,3,8,5.5238,10,5,3.0,0,L
14821,140,2020,2020-10-03 16:30:00,h,3,2.19684,11,6,1,4.3529,21,5,3.0,0,W
14821,142,2020,2020-10-03 16:30:00,a,0,0.315862,5,1,1,7.2667,13,4,3.0,0,L
14822,146,2020,2020-10-03 19:00:00,h,0,0.475219,5,2,3,9.85,11,4,2.0,0,L
14822,153,2020,2020-10-03 19:00:00,a,2,1.87508,17,8,7,8.1,14,7,2.0,0,W
14823,231,2020,2020-10-03 11:00:00,h,1,1.09473,9,3,3,8.0,11,3,2.0,0,L
14823,156,2020,2020-10-03 11:00:00,a,2,1.6913,11,5,2,7.6818,21,4,3.0,1,W
14824,207,2020,2020-10-03 16:30:00,h,0,0.188885,2,0,0,10.3913,8,0,0.0,0,D
14824,232,2020,2020-10-03 16:30:00,a,0,1.70374,18,4,12,7.7174,26,5,2.0,0,D
14825,158,2020,2020-10-18 16:30:00,h,0,0.90822,13,2,9,9.4286,11,2,2.0,0,L
14825,207,2020,2020-10-18 16:30:00,a,2,0.902261,7,3,1,12.3158,11,6,5.0,0,W
14826,147,2020,2020-10-18 12:00:00,h,2,2.07013,14,5,9,7.12,11,9,3.0,0,W
14826,151,2020,2020-10-18 12:00:00,a,0,0.281482,6,1,5,10.5789,10,3,1.0,0,L
14827,153,2020,2020-10-18 19:00:00,h,0,0.304528,7,1,0,10.5,11,6,2.0,0,L
14827,140,2020,2020-10-18 19:00:00,a,3,1.58336,8,5,5,10.7692,18,2,1.0,0,W
14828,152,2020,2020-10-17 14:00:00,h,0,1.89737,15,5,12,13.8333,16,8,3.0,0,L
14828,143,2020,2020-10-17 14:00:00,a,2,1.51399,9,4,7,9.5185,18,4,4.0,0,W
14829,156,2020,2020-10-18 10:00:00,h,0,0.371361,10,6,3,10.3846,14,6,2.0,0,D
14829,157,2020,2020-10-18 10:00:00,a,0,1.2646,8,2,6,6.0,14,7,3.0,1,D
14830,142,2020,2020-10-17 19:00:00,h,1,1.70992,9,4,4,11.4,20,7,4.0,0,W
14830,148,2020,2020-10-17 19:00:00,a,0,0.62541,7,1,4,5.0667,10,2,3.0,0,L
14831,155,2020,2020-10-17 11:00:00,h,1,1.08721,13,3,5,8.0,16,5,4.0,0,W
14831,138,2020,2020-10-17 11:00:00,a,0,0.699011,8,3,5,11.4118,11,1,4.0,1,L
14832,232,2020,2020-10-18 16:30:00,h,2,1.25439,12,7,2,9.9091,14,3,1.0,0,D
14832,231,2020,2020-10-18 16:30:00,a,2,0.907963,5,3,0,10.0938,24,1,2.0,0,D
14833,150,2020,2020-10-17 16:30:00,h,0,1.1359,14,2,10,6.5,7,4,2.0,0,L
14833,261,2020,2020-10-17 16:30:00,a,1,1.768,14,5,2,23.5714,5,11,0.0,0,W
14834,154,2020,2020-10-18 14:00:00,h,2,1.59975,16,6,11,10.35,13,3,4.0,1,W
14834,146,2020,2020-10-18 14:00:00,a,1,0.677588,11,3,1,14.5714,8,7,1.0,0,L
14835,143,2020,2020-10-24 19:00:00,h,2,1.24304,13,6,8,10.9655,19,8,2.0,0,W
14835,153,2020,2020-10-24 19:00:00,a,0,1.01541,12,3,5,7.0,12,5,0.0,1,L
14836,148,2020,2020-10-24 14:00:00,h,1,1.57351,10,4,5,11.75,11,7,3.0,0,L
14836,150,2020,2020-10-24 14:00:00,a,3,3.20848,15,9,8,13.5,13,7,2.0,0,W
14837,142,2020,2020-10-25 17:30:00,h,0,1.33438,10,1,4,2.5,19,6,4.0,0,L
14837,155,2020,2020-10-25 17:30:00,a,1,0.949811,5,2,2,5.0385,23,1,2.0,0,W
14838,261,2020,2020-10-25 15:00:00,h,0,0.20914,5,0,4,24.45,15,0,2.0,0,D
14838,154,2020,2020-10-25 15:00:00,a,0,0.752296,7,2,4,4.9444,7,5,2.0,0,D
14839,151,2020,2020-10-26 20:00:00,h,1,1.19249,10,3,10,6.0345,11,3,2.0,0,D
14839,152,2020,2020-10-26 20:00:00,a,1,0.818389,11,3,3,8.4063,19,2,2.0,0,D
14840,157,2020,2020-10-24 16:30:00,h,1,0.989319,7,2,3,11.0385,18,2,3.0,0,W
14840,147,2020,2020-10-24 16:30:00,a,0,0.5791,13,5,5,6.5909,10,5,2.0,0,L
14841,140,2020,2020-10-25 20:00:00,h,4,1.79773,13,6,16,8.8571,12,4,2.0,0,W
14841,232,2020,2020-10-25 20:00:00,a,1,0.591473,6,4,2,15.0625,11,5,1.0,0,L
14842,138,2020,2020-10-24 16:30:00,h,0,1.98558,21,3,5,5.1739,11,13,0.0,0,L
14842,156,2020,2020-10-24 16:30:00,a,1,0.198368,3,1,2,15.6296,12,3,3.0,0,W
14843,231,2020,2020-10-25 13:00:00,h,0,0.305213,5,1,5,19.3846,9,2,1.0,1,L
14843,158,2020,2020-10-25 13:00:00,a,2,2.3128,14,4,4,11.3333,7,4,0.0,0,W
14844,207,2020,2020-10-23 19:00:00,h,2,0.165573,3,2,1,15.8333,15,0,3.0,0,W
14844,146,2020,2020-10-23 19:00:00,a,1,1.23519,14,4,8,11.4074,8,7,2.0,0,L
14845,158,2020,2020-10-31 20:00:00,h,1,1.11324,4,3,0,21.2222,16,2,4.0,1,D
14845,148,2020,2020-10-31 20:00:00,a,1,2.07747,25,9,24,5.8824,4,14,3.0,0,D
14846,147,2020,2020-10-31 15:00:00,h,2,1.32876,16,5,3,13.5,17,6,5.0,0,W
14846,138,2020,2020-10-31 15:00:00,a,1,1.15091,7,3,6,6.3929,19,1,5.0,0,L
14847,153,2020,2020-11-01 13:00:00,h,3,3.06462,17,10,13,8.7632,13,1,2.0,0,W
14847,207,2020,2020-11-01 13:00:00,a,1,0.478252,4,2,2,29.1429,12,1,1.0,0,L
14848,152,2020,2020-11-01 15:00:00,h,1,2.12312,9,2,5,7.6154,19,2,2.0,1,L
14848,140,2020,2020-11-01 15:00:00,a,4,2.27628,9,7,7,6.3947,16,3,5.0,0,W
14849,156,2020,2020-10-30 20:00:00,h,0,0.466935,9,3,3,4.6875,10,7,1.0,0,L
14849,261,2020,2020-10-30 20:00:00,a,2,0.932416,6,4,3,21.75,10,2,1.0,0,W
14850,155,2020,2020-11-01 17:30:00,h,1,0.230886,5,2,4,35.1667,7,2,2.0,1,D
14850,151,2020,2020-11-01 17:30:00,a,1,0.813588,19,4,15,5.0588,14,8,3.0,0,D
14851,157,2020,2020-10-31 17:30:00,h,1,1.42768,8,3,2,16.55,12,3,1.0,0,L
14851,143,2020,2020-10-31 17:30:00,a,3,3.06286,11,6,9,10.3636,10,2,2.0,0,W
14852,150,2020,2020-10-31 13:00:00,h,4,2.23898,13,6,9,9.303,16,6,0.0,0,W
14852,232,2020,2020-10-31 13:00:00,a,1,0.79915,9,2,0,20.5556,9,3,2.0,0,L
14853,146,2020,2020-11-01 20:00:00,h,2,1.75934,11,5,4,6.72,18,0,8.0,1,D
14853,142,2020,2020-11-01 20:00:00,a,2,2.35774,16,5,8,3.25,25,3,5.0,1,D
14854,154,2020,2020-11-02 20:00:00,h,2,1.85014,11,5,6,7.125,13,6,1.0,0,W
14854,231,2020,2020-11-02 20:00:00,a,0,0.793913,11,1,3,10.7941,13,4,3.0,0,L
14855,143,2020,2020-11-07 20:00:00,h,4,2.62556,17,7,8,9.2381,10,2,1.0,0,W
14855,261,2020,2020-11-07 20:00:00,a,0,0.395983,10,3,1,22.619,9,7,1.0,0,L
14856,148,2020,2020-11-07 15:15:00,h,5,4.44487,18,9,19,10.96,8,9,2.0,0,W
14856,153,2020,2020-11-07 15:15:00,a,2,0.86991,12,6,4,19.7333,10,5,2.0,1,L
14857,142,2020,2020-11-08 13:00:00,h,1,0.55465,13,5,7,7.2857,18,3,3.0,0,L
14857,154,2020,2020-11-08 13:00:00,a,3,2.32114,9,5,8,11.8333,11,3,4.0,0,W
14858,232,2020,2020-11-07 13:00:00,h,1,2.23211,14,6,2,6.8696,16,4,2.0,0,D
14858,156,2020,2020-11-07 13:00:00,a,1,0.839508,8,3,1,6.9535,30,3,0.0,0,D
14859,151,2020,2020-11-08 17:30:00,h,1,1.99148,18,5,17,3.3448,12,12,1.0,0,D
14859,158,2020,2020-11-08 17:30:00,a,1,1.01595,6,2,3,9.9583,16,1,6.0,1,D
14860,140,2020,2020-11-08 15:15:00,h,2,3.72416,22,9,18,6.7333,8,15,2.0,1,W
14860,155,2020,2020-11-08 15:15:00,a,0,0.780649,2,1,0,19.625,11,0,1.0,0,L
14861,138,2020,2020-11-07 17:30:00,h,1,1.151,9,1,3,7.5625,11,3,2.0,0,W
14861,157,2020,2020-11-07 17:30:00,a,0,0.499107,10,2,5,11.0588,19,0,3.0,0,L
14862,146,2020,2020-11-08 20:00:00,h,4,2.34693,7,4,2,12.5,13,1,3.0,0,W
14862,150,2020,2020-11-08 20:00:00,a,1,1.05824,16,6,14,6.7407,14,8,2.0,0,L
14863,231,2020,2020-11-08 17:30:00,h,2,2.28498,7,4,4,9.1071,23,2,4.0,0,W
14863,147,2020,2020-11-08 17:30:00,a,1,1.57936,17,2,7,5.7857,11,11,2.0,0,L
14864,207,2020,2020-11-06 20:00:00,h,1,1.6055,8,1,4,12.0,18,3,3.0,0,D
14864,152,2020,2020-11-06 20:00:00,a,1,2.15551,14,6,9,8.7143,12,3,4.0,0,D
14865,158,2020,2020-11-22 20:00:00,h,2,1.82668,13,3,2,10.4138,21,4,1.0,0,D
14865,146,2020,2020-11-22 20:00:00,a,2,1.79824,13,5,9,6.6471,16,5,1.0,0,D
14866,147,2020,2020-11-23 20:00:00,h,4,2.75202,14,9,6,9.9355,16,6,0.0,0,W
14866,153,2020,2020-11-23 20:00:00,a,0,0.385631,7,1,3,8.2,8,3,0.0,0,L
14867,143,2020,2020-11-21 20:00:00,h,1,0.812108,9,2,8,20.4,12,8,4.0,0,W
14867,148,2020,2020-11-21 20:00:00,a,0,1.29964,13,4,7,18.6667,6,8,0.0,0,L
14868,156,2020,2020-11-22 13:00:00,h,0,1.45225,14,5,7,5.6667,16,3,3.0,1,D
14868,142,2020,2020-11-22 13:00:00,a,0,0.352628,8,3,3,5.3043,22,4,4.0,0,D
14869,261,2020,2020-11-22 15:15:00,h,0,0.0824748,2,0,0,11.963,14,1,2.0,0,L
14869,140,2020,2020-11-22 15:15:00,a,1,1.90588,14,4,4,4.3478,14,6,1.0,0,W
14870,155,2020,2020-11-22 17:30:00,h,1,1.40253,16,6,5,4.8,16,5,4.0,0,L
14870,231,2020,2020-11-22 17:30:00,a,3,1.45546,9,3,0,8.92,14,3,3.0,0,W
14871,151,2020,2020-11-21 13:00:00,h,1,0.902091,13,5,11,9.7429,15,5,1.0,0,D
14871,207,2020,2020-11-21 13:00:00,a,1,0.832435,11,5,4,13.4,11,4,4.0,0,D
14872,157,2020,2020-11-20 20:00:00,h,1,0.878778,18,7,7,8.84,14,4,2.0,0,D
14872,232,2020,2020-11-20 20:00:00,a,1,0.807899,6,5,1,10.8182,15,3,3.0,0,D
14873,138,2020,2020-11-21 17:30:00,h,4,2.22603,15,10,5,10.4545,14,3,2.0,0,W
14873,152,2020,2020-11-21 17:30:00,a,2,2.08172,10,7,3,10.68,20,2,2.0,0,L
14874,154,2020,2020-11-21 15:15:00,h,1,1.72712,13,1,5,10.0556,16,4,1.0,0,D
14874,150,2020,2020-11-21 15:15:00,a,1,0.652049,6,1,5,11.4643,14,2,2.0,0,D
14875,148,2020,2020-11-29 13:00:00,h,4,3.91416,20,11,17,12.9231,8,5,1.0,0,W
14875,157,2020,2020-11-29 13:00:00,a,0,1.56118,10,5,3,21.0,12,3,0.0,0,L
14876,153,2020,2020-11-30 20:00:00,h,0,0.51761,7,3,5,6.1,13,6,2.0,0,L
14876,156,2020,2020-11-30 20:00:00,a,2,3.24869,11,6,1,12.4583,14,2,1.0,0,W
14877,152,2020,2020-11-29 17:30:00,h,3,4.64116,17,8,13,4.875,14,8,4.0,1,W
14877,155,2020,2020-11-29 17:30:00,a,1,1.49416,9,2,2,17.6842,13,0,3.0,0,L
14878,142,2020,2020-11-29 15:15:00,h,1,0.536725,11,3,2,4.6129,16,3,2.0,0,D
14878,147,2020,2020-11-29 15:15:00,a,1,0.277502,5,2,4,5.0417,23,2,4.0,0,D
14879,232,2020,2020-11-28 17:30:00,h,0,0.167609,5,1,2,19.7647,14,1,4.0,0,L
14879,138,2020,2020-11-28 17:30:00,a,1,1.69981,16,4,11,7.0,9,10,3.0,0,W
14880,150,2020,2020-11-28 20:00:00,h,1,1.66068,20,9,8,10.5714,8,12,2.0,0,L
14880,158,2020,2020-11-28 20:00:00,a,2,2.35024,11,6,3,21.3571,17,9,3.0,0,W
14881,140,2020,2020-11-29 20:00:00,h,1,1.91705,8,4,6,14.0714,18,4,5.0,0,D
14881,154,2020,2020-11-29 20:00:00,a,1,1.10165,10,2,6,11.6818,12,4,3.0,0,D
14882,146,2020,2020-11-28 15:15:00,h,0,0.181436,5,2,1,15.9545,12,2,2.0,0,L
14882,143,2020,2020-11-28 15:15:00,a,1,1.10533,14,6,9,5.4063,15,7,5.0,0,W
14883,231,2020,2020-11-27 20:00:00,h,1,1.25969,10,4,2,10.0769,18,3,0.0,0,D
14883,151,2020,2020-11-27 20:00:00,a,1,1.11009,10,3,2,6.1579,11,11,3.0,0,D
14884,207,2020,2020-11-28 13:00:00,h,1,0.0867292,4,3,2,11.2273,16,1,6.0,1,D
14884,261,2020,2020-11-28 13:00:00,a,1,0.678171,6,2,1,9.3103,15,9,2.0,0,D
14885,261,2020,2020-12-05 20:00:00,h,2,2.61118,7,3,1,26.6364,10,5,0.0,0,W
14885,148,2020,2020-12-05 20:00:00,a,1,1.71026,21,8,27,3.5556,7,13,2.0,0,L
14886,155,2020,2020-12-06 13:00:00,h,3,1.82994,15,6,3,7.3824,12,4,2.0,0,D
14886,232,2020,2020-12-06 13:00:00,a,3,1.68663,16,7,3,9.0769,16,2,0.0,0,D
14887,151,2020,2020-12-05 13:00:00,h,3,2.56696,12,8,10,5.3529,12,5,2.0,0,W
14887,142,2020,2020-12-05 13:00:00,a,0,0.49433,9,0,4,10.6667,13,5,7.0,2,L
14888,157,2020,2020-12-06 15:15:00,h,0,0.366687,10,0,6,8.3846,16,2,3.0,0,L
14888,153,2020,2020-12-06 15:15:00,a,2,1.52162,12,5,6,8.7727,12,5,2.0,0,W
14889,138,2020,2020-12-05 15:15:00,h,0,0.533909,12,2,6,6.1515,15,4,1.0,0,L
14889,150,2020,2020-12-05 15:15:00,a,1,1.69653,10,3,4,13.88,20,3,3.0,0,W
14890,154,2020,2020-12-06 17:30:00,h,0,0.520422,12,3,9,7.7714,16,4,3.0,0,D
14890,207,2020,2020-12-06 17:30:00,a,0,0.0544723,3,0,0,18.8125,13,0,2.0,0,D
14891,158,2020,2020-12-06 20:00:00,h,0,0.249462,5,1,3,15.7647,3,2,1.0,1,D
14891,140,2020,2020-12-06 20:00:00,a,0,1.39953,13,5,6,5.7826,11,3,0.0,0,D
14892,147,2020,2020-12-04 20:00:00,h,0,0.454057,10,0,8,8.9259,7,4,2.0,0,L
14892,152,2020,2020-12-04 20:00:00,a,2,1.20044,6,4,9,9.0385,15,5,1.0,0,W
14893,143,2020,2020-12-05 17:30:00,h,2,1.2755,15,4,10,15.625,10,4,4.0,0,W
14893,231,2020,2020-12-05 17:30:00,a,0,0.440427,13,3,3,12.2308,10,4,2.0,0,L
14894,156,2020,2020-12-07 20:00:00,h,0,1.09317,19,3,11,2.7407,15,8,3.0,0,D
14894,146,2020,2020-12-07 20:00:00,a,0,0.648196,6,4,1,11.7222,10,0,2.0,0,D
14895,146,2020,2020-12-12 13:00:00,h,2,2.17259,11,2,4,7.28,19,0,2.0,0,D
14895,147,2020,2020-12-12 13:00:00,a,2,1.73307,13,5,5,5.0,16,10,6.0,0,D
14896,231,2020,2020-12-11 20:00:00,h,3,1.87748,11,6,5,11.7059,14,3,4.0,0,W
14896,157,2020,2020-12-11 20:00:00,a,2,1.33403,13,6,7,7.56,18,3,5.0,0,L
14897,207,2020,2020-12-13 17:30:00,h,0,0.534289,9,1,1,5.6667,16,6,4.0,0,L
14897,155,2020,2020-12-13 17:30:00,a,1,1.40539,12,5,7,9.5152,15,5,2.0,0,W
14898,148,2020,2020-12-13 20:00:00,h,1,2.62077,24,13,19,15.8667,4,12,2.0,0,W
14898,151,2020,2020-12-13 20:00:00,a,0,0.97888,6,3,5,18.375,15,4,1.0,0,L
14899,153,2020,2020-12-13 15:15:00,h,1,0.475008,11,5,2,14.1818,13,4,2.0,0,D
14899,154,2020,2020-12-13 15:15:00,a,1,1.10577,7,2,4,9.0714,14,8,3.0,0,D
14900,152,2020,2020-12-14 20:00:00,h,4,1.51712,7,4,6,6.88,24,1,2.0,0,W
14900,261,2020,2020-12-14 20:00:00,a,0,0.906249,12,2,2,16.25,9,5,1.0,0,L
14901,142,2020,2020-12-12 15:15:00,h,0,0.374252,8,2,1,21.8421,14,5,2.0,0,L
14901,138,2020,2020-12-12 15:15:00,a,1,0.507527,8,0,4,4.75,13,3,3.0,0,W
14902,232,2020,2020-12-12 17:30:00,h,1,0.380766,11,3,1,5.1538,14,5,1.0,0,W
14902,158,2020,2020-12-12 17:30:00,a,0,0.171439,3,1,2,11.9655,20,2,4.0,0,L
14903,150,2020,2020-12-12 20:00:00,h,2,0.6517,11,3,6,9.2941,7,3,1.0,0,W
14903,143,2020,2020-12-12 20:00:00,a,0,0.784775,5,1,1,11.8065,16,6,3.0,0,L
14904,140,2020,2020-12-13 13:00:00,h,1,1.33912,8,2,5,9.875,14,5,4.0,0,D
14904,156,2020,2020-12-13 13:00:00,a,1,1.55401,16,4,4,9.9,11,4,3.0,0,D
14905,148,2020,2020-12-16 20:00:00,h,2,2.58133,14,4,9,7.8,18,2,3.0,0,W
14905,140,2020,2020-12-16 20:00:00,a,1,1.82452,12,5,11,8.75,14,3,3.0,0,L
14906,150,2020,2020-12-15 21:00:00,h,3,2.58032,18,5,13,9.3529,8,6,1.0,0,W
14906,147,2020,2020-12-15 21:00:00,a,1,0.728304,10,4,7,18.1111,9,6,3.0,1,L
14907,147,2020,2020-12-18 20:00:00,h,2,1.51945,10,3,6,9.1739,9,5,0.0,0,W
14907,232,2020,2020-12-18 20:00:00,a,0,0.182818,6,1,4,14.0476,16,5,3.0,1,L
14908,143,2020,2020-12-19 13:00:00,h,3,2.10005,12,6,7,11.8387,13,2,1.0,0,W
14908,207,2020,2020-12-19 13:00:00,a,1,0.522281,8,3,3,23.3571,14,5,2.0,0,L
14909,148,2020,2020-12-19 15:15:00,h,2,3.2847,25,9,18,8.2941,10,8,4.0,0,D
14909,146,2020,2020-12-19 15:15:00,a,2,1.97181,12,4,10,12.2609,14,3,2.0,0,D
14910,152,2020,2020-12-20 13:00:00,h,2,1.62567,11,3,10,6.4242,18,3,2.0,0,W
14910,158,2020,2020-12-20 13:00:00,a,0,0.404844,8,2,7,13.7273,12,5,2.0,0,L
14911,156,2020,2020-12-20 20:00:00,h,1,0.642099,10,3,2,13.2903,11,4,1.0,0,L
14911,150,2020,2020-12-20 20:00:00,a,3,2.35916,11,5,9,8.6667,7,4,0.0,0,W
14912,261,2020,2020-12-20 17:30:00,h,0,0.356498,8,1,5,8.5,6,2,1.0,0,L
14912,142,2020,2020-12-20 17:30:00,a,2,1.10435,6,4,2,12.0833,22,4,6.0,0,W
14913,155,2020,2020-12-20 15:15:00,h,2,1.38241,8,3,0,10.5,21,1,3.0,0,W
14913,153,2020,2020-12-20 15:15:00,a,0,1.04957,14,1,4,4.12,16,10,4.0,0,L
14914,151,2020,2020-12-19 17:30:00,h,2,1.52776,13,5,5,8.72,19,3,2.0,0,W
14914,140,2020,2020-12-19 17:30:00,a,1,2.1027,15,5,14,8.4,14,4,1.0,0,L
14915,157,2020,2020-12-19 17:30:00,h,1,0.925068,6,1,0,13.52,17,2,2.0,1,L
14915,154,2020,2020-12-19 17:30:00,a,3,2.79417,13,6,11,7.3529,16,2,2.0,0,W
14916,138,2020,2020-12-19 20:00:00,h,1,1.73966,14,3,10,8.0,14,7,3.0,0,D
14916,231,2020,2020-12-19 20:00:00,a,1,0.878614,12,5,3,13.3043,10,7,4.0,0,D
14917,158,2020,2020-12-23 21:00:00,h,2,1.88686,13,3,5,11.5556,10,2,4.0,0,W
14917,156,2020,2020-12-23 21:00:00,a,1,0.786669,8,4,0,4.4,14,7,2.0,0,L
14918,153,2020,2020-12-23 21:00:00,h,1,0.342496,6,1,10,3.2258,18,5,1.0,0,W
14918,261,2020,2020-12-23 21:00:00,a,0,0.282205,6,3,2,17.619,9,5,1.0,0,L
14919,142,2020,2020-12-23 16:30:00,h,1,0.265652,6,3,0,14.5909,17,1,3.0,0,D
14919,152,2020,2020-12-23 16:30:00,a,1,0.767168,2,1,1,4.9259,16,4,3.0,0,D
14920,232,2020,2020-12-22 18:45:00,h,1,1.36969,11,2,3,8.7083,10,10,2.0,0,D
14920,151,2020,2020-12-22 18:45:00,a,1,0.581363,9,1,2,7.7,17,3,3.0,0,D
14921,150,2020,2020-12-23 18:45:00,h,2,2.04414,23,6,5,6.75,13,8,2.0,0,W
14921,155,2020,2020-12-23 18:45:00,a,0,0.79963,10,1,2,17.5,11,1,1.0,0,L
